date,realised_vol_20d,realised_vol_60d,drawdown_60d,regime_label,regime_run_date
2021-11-17 00:00:00+00:00,0.08584479701326579,0.1099737077849064,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-11-18 00:00:00+00:00,0.08736674686799266,0.10910066865174325,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-11-19 00:00:00+00:00,0.09056088756172585,0.10797691832382672,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-11-22 00:00:00+00:00,0.09033052816002339,0.10796458641018668,0.0,calm_trending_down,2026-02-02 07:30:34 UTC
2021-11-23 00:00:00+00:00,0.09042717156987504,0.10807941550971646,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-11-24 00:00:00+00:00,0.07447414209739465,0.10809854837532842,0.0,calm_trending_up,2026-02-02 07:30:34 UTC
2021-11-25 00:00:00+00:00,0.06594713045038272,0.10738488029007015,0.0,normal,2026-02-02 07:30:34 UTC
2021-11-26 00:00:00+00:00,0.11037247920084388,0.11846651134960226,0.0,normal,2026-02-02 07:30:34 UTC
2021-11-29 00:00:00+00:00,0.11168668869073609,0.11971160509919161,0.0,recovery,2026-02-02 07:30:34 UTC
2021-11-30 00:00:00+00:00,0.14232576811113024,0.1295335170369068,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-12-01 00:00:00+00:00,0.14560228992772595,0.13259982337777942,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-12-02 00:00:00+00:00,0.1714098819270152,0.14067104135962413,0.0,normal,2026-02-02 07:30:34 UTC
2021-12-03 00:00:00+00:00,0.1685932120899082,0.14052529280738368,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-12-06 00:00:00+00:00,0.1758766168722412,0.14258516863606033,0.0,normal,2026-02-02 07:30:34 UTC
2021-12-07 00:00:00+00:00,0.18928298758722956,0.14626417000987244,0.0,normal,2026-02-02 07:30:34 UTC
2021-12-08 00:00:00+00:00,0.18809486525291239,0.1453690102649213,0.0,normal,2026-02-02 07:30:34 UTC
2021-12-09 00:00:00+00:00,0.19004680644821206,0.14654398765177293,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-12-10 00:00:00+00:00,0.19014436372995808,0.14584481557272205,0.0,normal,2026-02-02 07:30:34 UTC
2021-12-13 00:00:00+00:00,0.19119648747340978,0.1429623272529409,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-12-14 00:00:00+00:00,0.1917204900915513,0.14363284352674557,0.0,stress_building,2026-02-02 07:30:34 UTC
2021-12-15 00:00:00+00:00,0.1965947376877677,0.14378931850626617,0.0,normal,2026-02-02 07:30:34 UTC
